Original_Molecule_SMILES,Reaction_SMARTS,Product_SMILES
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6][c:11][c:12]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C][C]([C])[C])[C:11][C:12]1,CC(C)CCN1CC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)CC1C#N
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:6]c[c:5]c[c:3]1>>[*:1][C:2]1[C:3][N]([C:5])[C:6]1,N#CCN1CC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C1F
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:9][c:12][c:13]1>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9]([C])[C])[C:12][C:13]1,CC(C)(C#N)S(=O)(=O)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:9][c:12][c:13]1>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9]([C])[C])[C:12][C:13]1,CC(C)(COc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1)S(=O)(=O)N1CCC(C#N)CC1F
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:9][c:12][c:13]1>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9]([C])[C])[C:12][C:13]1,CC(C)S(=O)(=O)N1CC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)CC1C#N
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6][c:10][c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C]([N])=[O])[C:10][C:11]1,N#CC(C(N)=O)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6][c:10][c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C]([N])=[O])[C:10][C:11]1,N#CC1CCN(C(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(N)=O)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6][c:10][c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C]([N])=[O])[C:10][C:11]1,N#CC1CC(F)C(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)CN1CC(N)=O
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1]c1[c:3][c:4][c:5]([C:6])cc1>>[*:1][N]1[C:3][C:4][C:5][C:6]1,N#CN1CC(F)CC1Oc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:8]([C:9])[c:6][c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C][C:8][C:9])[C][C:11]1,N#CCCCN1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:8]([C:9])[c:6][c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C][C:8][C:9])[C][C:11]1,N#CC1CCN(C(F)CCCOc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:8]([C:9])[c:6][c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C][C:8][C:9])[C][C:11]1,N#CC1CCN(CCCCOc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:5]([C:7])[c:6][c:8]1>>[*:1][C:2]1[C:3][C:4]2[C:5][C:6][C:7]([C:8]1)[N]2,N#CC1CC2CC(F)C(Oc3cccc(C4CC[NH+](Cc5nc6ccc(C(=O)[O-])cc6n5C[C@@H]5CCO5)CC4)n3)(C1)N2
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:5]([C:7])[c:6][c:8]1>>[*:1][C:2]1[C:3][C:4]2[C:5][C:6][C:7]([C:8]1)[N]2,N#CC1CC2(F)CCC(Oc3cccc(C4CC[NH+](Cc5nc6ccc(C(=O)[O-])cc6n5C[C@@H]5CCO5)CC4)n3)(C1)N2
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6]([C:10])[c:11][c:12]1>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[C][C][C:10])[C:11][C:12]1,N#CCCC(=O)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6]([C:10])[c:11][c:12]1>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[C][C][C:10])[C:11][C:12]1,N#CC1CCN(C(=O)CCCOc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6]([C:10])[c:11][c:12]1>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[C]([C])[C:10])[C:11][C:12]1,CC(C#N)C(=O)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6]([C:10])[c:11][c:12]1>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[C]([C])[C:10])[C:11][C:12]1,CC(COc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1)C(=O)N1CCC(C#N)CC1F
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6]([C:10])[c:11][c:12]1>>[*:1][C:2]1[C:3][C:4][N]([C:6]2[C][C][C][C:10]2)[C:11][C:12]1,N#CC1CCN(C2CCCC2Oc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6]([C:9])[c:10][c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[C][C:9])[C:10][C:11]1,N#CCC(=O)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6]([C:9])[c:10][c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[C][C:9])[C:10][C:11]1,N#CC1CCN(C(=O)CCOc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1]c1[c:3][c:4]c([C:7])[c:10][c:11]1>>[*:1][N]1[C:3][C:4][N]([S]([C:7])(=[O])=[O])[C:10][C:11]1,N#CS(=O)(=O)N1CCN(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1]c1[c:3][c:4]c([C:7])[c:10][c:11]1>>[*:1][N]1[C:3][C:4][N]([S]([C:7])(=[O])=[O])[C:10][C:11]1,N#CN1CCN(S(=O)(=O)COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:7]([C:6])[c:11][c:12]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7]([F])([F])[F])[C:11][C:12]1,N#CC1CCN(C(Oc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)(F)F)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:7]([C:6])[c:10][c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7][C]#[N])[C:10][C:11]1,N#CCC(Oc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1)N1CCC(C#N)CC1F
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1c[c:3][c:4]([C:5])cc1>>[*:1][C:2]1[C:3][C:4][C:5][O]1,N#CC1OC(Oc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)CC1F
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:9]([C:11])[c:12][c:13]1>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9][C][C:11])[C:12][C:13]1,N#CCCS(=O)(=O)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:9]([C:11])[c:12][c:13]1>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9][C][C:11])[C:12][C:13]1,N#CC1CCN(S(=O)(=O)CCCOc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6]([C:10])[c:11][c:12]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C][C]([C])[C:10])[C:11][C:12]1,CC(C#N)CCN1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6]([C:10])[c:11][c:12]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C][C]([C])[C:10])[C:11][C:12]1,CC(CCN1CCC(C#N)CC1F)COc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:9]([C:11])[c:12][c:13]1>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9]([C])[C:11])[C:12][C:13]1,CC(C#N)S(=O)(=O)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:9]([C:11])[c:12][c:13]1>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9]([C])[C:11])[C:12][C:13]1,CC(COc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1)S(=O)(=O)N1CCC(C#N)CC1F
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:7]([C:6])[c:10][c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7]([N])=[O])[C:10][C:11]1,N#CC1CCN(C(Oc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(N)=O)C(F)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:12][c:3][c:9][c:8](F)[c:6]1>>[*:1][C:2]1[C:3][C][N]([C:6](=[O])[C:8]([C:9])[C])[C][C:12]1,CC(CCOc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1)C(=O)N1CCC(C#N)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:7][c:8][c:9][c:3](F)[c:12]1>>[*:1][C:2]1[C:3][C][N]([C]2[C:7][C:8][C:9][C]2)[C][C:12]1,N#CC1CCN(C2CCC(COc3cccc(C4CC[NH+](Cc5nc6ccc(C(=O)[O-])cc6n5C[C@@H]5CCO5)CC4)n3)C2)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:8][c:6](F)[c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[C:8][C])[C][C:11]1,CC(COc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1)C(=O)N1CCC(C#N)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:3]1[c:4][c:11][c:10]c(F)[c:7]1>>[*:1][N]1[C:3][C:4][N]([S]([C:7])(=[O])=[O])[C:10][C:11]1,CS(=O)(=O)N1CCN(C#N)CC1COc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:12][c:11][c:3][c:7]([F:8])[c:6]1>>[*:1][C:2]1[C:3][C][N]([C:6][C:7]([F:8])([F])[F])[C:11][C:12]1,N#CC1CCN(CC(F)(F)F)CC1COc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:7][c:6](F)[c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7][C]#[N])[C][C:11]1,N#CC1CCN(CC(C#N)COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:5]c(F)c1>>[*:1][C:2]1[C:3][C:4][C:5][O]1,N#CC1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)O1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:11][c:9](F)[c:13]1>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9][C][C:11])[C][C:13]1,N#CC1CCN(S(=O)(=O)CCCCOc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:12][c:3][c:9][c:8](F)[c:7]1>>[*:1][C:2]1[C:3][C][N]([C][C:7][C:8]([C:9])[C])[C][C:12]1,CC(CCOc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1)CCN1CCC(C#N)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3]c[c:5]c(F)[c:6]1>>[*:1][C:2]1[C:3][N]([C:5])[C:6]1,N#CC1CN(CCOc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:11][c:9](F)[c:13]1>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9]([C])[C:11])[C][C:13]1,CC(CCOc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1)S(=O)(=O)N1CCC(C#N)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:11][c:10][c:3][c:7](F)[c:6]1>>[*:1][C:2]1[C:3][C][N]([C:6][C:7]([N])=[O])[C:10][C:11]1,N#CC1CCN(CC(N)=O)CC1COc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:10][c:11][c:6]1F>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[C]([C])[C:10])[C:11][C]1,CC(CC#N)C(=O)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:6]1[c:7][c:8][c:9][c:3][c:2]1F>>[*:1][C:2]1[C:3][C][N]([C:6]2[C:7][C:8][C:9][C]2)[C][C]1,N#CC1CCC(N2CCC(COc3cccc(C4CC[NH+](Cc5nc6ccc(C(=O)[O-])cc6n5C[C@@H]5CCO5)CC4)n3)CC2)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:9][c:8][c:6]1F>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[C:8][C:9])[C][C]1,N#CCCC(=O)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:7]1[c:3][c:4][c:11][c:10]c1F>>[*:1][N]1[C:3][C:4][N]([S]([C:7])(=[O])=[O])[C:10][C:11]1,CS(=O)(=O)N1CCN(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C(C#N)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:11][c:6][c:7]1[F:8]>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7]([F:8])([F])[F])[C:11][C]1,N#CC1CC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)CCN1CC(F)(F)F
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:11][c:10][c:9]1F>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9][C:10][C:11])[C][C]1,N#CCCCS(=O)(=O)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6][c:7][c:8]1F>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7][C:8]([C])[C])[C][C]1,CC(C)CC(C#N)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3]c[c:5]c[c:6]1F>>[*:1][C:2]1[C:3][N]([C:5])[C:6]1,N#CCN1CC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:11][c:12][c:9]1F>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9]([C])[C:11])[C:12][C]1,CC(CC#N)S(=O)(=O)N1CCC(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)CC1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:3]1[c:4][c:11][c:10]c([C:7])c1>>[*:1][N]1[C:3][C:4][N]([S]([C:7])(=[O])=[O])[C:10][C:11]1,N#CS(=O)(=O)N1CCN(F)CC1COc1cccc(C2CC[NH+](Cc3nc4ccc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1
N#Cc1ccc(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,[*:1][c:2]1[c:3][c:4][c:6][c:8]([C:9])[c:12]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C][C:8]([C:9])[C])[C][C:12]1,CC(C#N)CCN1CCC(F)C(COc2cccc(C3CC[NH+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)n2)C1
